"ExhTitle","StartDate","EndDate","DisplayName","Gender","Nationality","YearBirth","YearDeath","Movement","ExhibitionLength","ConstituentID","StartYear","count","LifetimeExhibitionLength"
"Marcel Breuer: Furniture and Interiors",1981-07-22,1981-09-15,"László Moholy-Nagy","Male","American",1895,1946,NA,55,4048,1981,2,5236
"Prints from Blocks: Gauguin to Now",1983-03-03,1983-05-15,"László Moholy-Nagy","Male","American",1895,1946,NA,73,4048,1983,1,5236
"Selections from the Permanent Collection: Prints and Illustrated Books",1984-05-17,NA,"László Moholy-Nagy","Male","American",1895,1946,NA,NA,4048,1984,1,5236
"Contrasts of Form: Geometric Abstract Art, 1910–1980",1985-10-02,1986-01-07,"László Moholy-Nagy","Male","American",1895,1946,NA,97,4048,1985,2,5236
"Sculptors' Drawings",1986-04-26,1986-09-02,"László Moholy-Nagy","Male","American",1895,1946,NA,129,4048,1986,1,5236
"European Drawing Between the Wars",1987-10-24,1988-03-01,"László Moholy-Nagy","Male","American",1895,1946,NA,129,4048,1987,1,5236
"Collage: Selections from the Permanent Collection",1988-11-03,1989-02-28,"László Moholy-Nagy","Male","American",1895,1946,NA,117,4048,1988,2,5236
"Painters for the Theater",1989-07-14,1989-11-01,"László Moholy-Nagy","Male","American",1895,1946,NA,110,4048,1989,1,5236
"Paintings by 19 Living Americans",1929-12-12,1930-01-12,"Lyonel Feininger","Male","American",1871,1956,NA,31,1832,1929,1,5159
"New Acquisitions: Lachaise Torso; Prints",1934-07-11,1934-09-13,"Lyonel Feininger","Male","American",1871,1956,NA,64,1832,1934,1,5159
"Cubism and Abstract Art",1936-03-02,1936-04-19,"Lyonel Feininger","Male","American",1871,1956,NA,48,1832,1936,1,5159
"Three Centuries of American Art",1938-05-24,1938-07-31,"Lyonel Feininger","Male","American",1871,1956,NA,68,1832,1938,1,5159
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Lyonel Feininger","Male","American",1871,1956,NA,143,1832,1939,1,5159
"Abstract Painting; Shapes of Things",1941-07-15,1941-07-28,"Lyonel Feininger","Male","American",1871,1956,NA,13,1832,1941,2,5159
"New Acquisitions: American Painting and Sculpture",1942-08-26,1942-09-27,"Lyonel Feininger","Male","American",1871,1956,NA,32,1832,1942,1,5159
"Romantic Painting in America",1943-11-17,1944-02-06,"Lyonel Feininger","Male","American",1871,1956,NA,81,1832,1943,1,5159
"New Acquisitions: 12 American Paintings",1944-01-19,1944-03-26,"Lyonel Feininger","Male","American",1871,1956,NA,67,1832,1944,4,5159
"Recent Acquisitions",1945-02-15,1945-03-18,"Lyonel Feininger","Male","American",1871,1956,NA,31,1832,1945,2,5159
"On Being a Cartoonist",1946-10-15,1946-11-24,"Lyonel Feininger","Male","American",1871,1956,NA,40,1832,1946,1,5159
"American Paintings from the Museum Collection",1948-12-23,1949-03-13,"Lyonel Feininger","Male","American",1871,1956,NA,80,1832,1948,1,5159
"Master Prints from the Museum Collection",1949-05-10,1949-07-10,"Lyonel Feininger","Male","American",1871,1956,NA,61,1832,1949,2,5159
"Abstract Painting and Sculpture in America",1951-01-23,1951-03-25,"Lyonel Feininger","Male","American",1871,1956,NA,61,1832,1951,1,5159
"Works from the Museum Collection",1952-08-12,1952-09-21,"Lyonel Feininger","Male","American",1871,1956,NA,40,1832,1952,1,5159
"American Prints of the 20th Century",1954-09-08,1954-11-28,"Lyonel Feininger","Male","American",1871,1956,NA,81,1832,1954,2,5159
"Paintings from Private Collections",1955-05-31,1955-09-07,"Lyonel Feininger","Male","American",1871,1956,NA,99,1832,1955,2,5159
"German Art of the 20th Century",1957-10-02,1957-12-01,"Lyonel Feininger","Male","American",1871,1956,NA,60,1832,1957,1,5159
"50 Selections from the Collection of Mr. and Mrs. Walter Bareiss",1958-04-23,1958-05-18,"Lyonel Feininger","Male","American",1871,1956,NA,25,1832,1958,1,5159
"American Acquisitions: Recent Additions of Prints to the Museum Collection",1959-04-02,1959-05-31,"Lyonel Feininger","Male","American",1871,1956,NA,59,1832,1959,1,5159
"Art Lending Service Retrospective",1960-01-27,1960-03-20,"Lyonel Feininger","Male","American",1871,1956,NA,53,1832,1960,2,5159
"The Intimate World of Lyonel Feininger",1963-01-16,1963-03-10,"Lyonel Feininger","Male","American",1871,1956,NA,53,1832,1963,2,5159
"Painting and Sculpture from the Museum Collection",1964-05-27,NA,"Lyonel Feininger","Male","American",1871,1956,NA,NA,1832,1964,2,5159
"44 Drawings: Recent Acquisitions",1965-09-06,1966-01-23,"Lyonel Feininger","Male","American",1871,1956,NA,139,1832,1965,1,5159
"Drawings from the Museum Collection",1966-10-31,1967-05-08,"Lyonel Feininger","Male","American",1871,1956,NA,189,1832,1966,1,5159
"Drawings: Recent Acquisitions",1967-06-26,1967-11-22,"Lyonel Feininger","Male","American",1871,1956,NA,149,1832,1967,2,5159
"Manhattan Observed",1968-03-22,1968-07-01,"Lyonel Feininger","Male","American",1871,1956,NA,101,1832,1968,2,5159
"Twentieth-Century Art from the Nelson Aldrich Rockefeller Collection",1969-05-28,1969-09-01,"Lyonel Feininger","Male","American",1871,1956,NA,96,1832,1969,2,5159
"Summer Show",1971-07-06,1971-09-15,"Lyonel Feininger","Male","American",1871,1956,NA,71,1832,1971,1,5159
"Prints for Collectors",1972-06-26,1972-09-15,"Lyonel Feininger","Male","American",1871,1956,NA,81,1832,1972,2,5159
"Published in Germany, 1923",1973-10-12,1974-02-02,"Lyonel Feininger","Male","American",1871,1956,NA,113,1832,1973,1,5159
"Seurat to Matisse: Drawing in France",1974-06-13,1974-09-08,"Lyonel Feininger","Male","American",1871,1956,NA,87,1832,1974,2,5159
"Points of View",1975-03-07,1975-06-08,"Lyonel Feininger","Male","American",1871,1956,NA,93,1832,1975,1,5159
"Cubism and Its Affinities",1976-02-09,1976-05-09,"Lyonel Feininger","Male","American",1871,1956,NA,90,1832,1976,3,5159
"A Treasury of Modern Drawing: The Joan and Lester Avnet Collection",1978-04-28,1978-07-04,"Lyonel Feininger","Male","American",1871,1956,NA,67,1832,1978,1,5159
"Views over America",1979-06-04,1979-07-30,"Lyonel Feininger","Male","American",1871,1956,NA,56,1832,1979,2,5159
"Prints from Blocks: Gauguin to Now",1983-03-03,1983-05-15,"Lyonel Feininger","Male","American",1871,1956,NA,73,1832,1983,2,5159
"Selections from the Permanent Collection: Prints and Illustrated Books",1984-05-17,NA,"Lyonel Feininger","Male","American",1871,1956,NA,NA,1832,1984,1,5159
"The Expressionist Idiom",1985-05-06,1985-12-18,"Lyonel Feininger","Male","American",1871,1956,NA,226,1832,1985,2,5159
"The Cubist Imprint",1989-08-18,1989-11-07,"Lyonel Feininger","Male","American",1871,1956,NA,81,1832,1989,2,5159
"Cubism and Abstract Art",1936-03-02,1936-04-19,"Man Ray","Male","American",1890,1976,"Dada",48,3716,1936,2,5707
"Photography 1839–1937",1937-03-17,1937-04-18,"Man Ray","Male","American",1890,1976,"Dada",32,3716,1937,1,5707
"Three Centuries of American Art",1938-05-24,1938-07-31,"Man Ray","Male","American",1890,1976,"Dada",68,3716,1938,1,5707
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Man Ray","Male","American",1890,1976,"Dada",143,3716,1939,2,5707
"Sixty Photographs: A Survey of Camera Esthetics",1940-12-31,1941-01-12,"Man Ray","Male","American",1890,1976,"Dada",12,3716,1940,1,5707
"New Acquisitions: Fantastic Art, Dada, Surrealism",1941-07-23,1941-09-29,"Man Ray","Male","American",1890,1976,"Dada",68,3716,1941,1,5707
"New Acquisitions: Photographs",1942-01-13,1942-02-25,"Man Ray","Male","American",1890,1976,"Dada",43,3716,1942,3,5707
"Portraits",1943-11-04,1943-12-07,"Man Ray","Male","American",1890,1976,"Dada",33,3716,1943,1,5707
"Photography",1944-05-24,1944-09-17,"Man Ray","Male","American",1890,1976,"Dada",116,3716,1944,1,5707
"The Museum Collection of Painting and Sculpture",1945-06-20,1946-02-13,"Man Ray","Male","American",1890,1976,"Dada",238,3716,1945,2,5707
"Drawings in the Collection of The Museum of Modern Art",1947-04-15,1947-06-01,"Man Ray","Male","American",1890,1976,"Dada",47,3716,1947,1,5707
"50 Photographs by 50 Photographers",1948-07-27,1948-09-26,"Man Ray","Male","American",1890,1976,"Dada",61,3716,1948,2,5707
"Posters from the Bernard Davis Collection",1950-05-24,1950-07-25,"Man Ray","Male","American",1890,1976,"Dada",62,3716,1950,1,5707
"Abstract Painting and Sculpture in America",1951-01-23,1951-03-25,"Man Ray","Male","American",1890,1976,"Dada",61,3716,1951,3,5707
"Then and Now",1952-08-05,1952-08-18,"Man Ray","Male","American",1890,1976,"Dada",13,3716,1952,2,5707
"Summer Exhibition: New Acquisitions; Recent American Prints, 1947–1953; Katherine S. Dreier Bequest; Kuniyoshi and Spencer; Expressionism in Germany; Varieties of Realism",1953-06-23,1953-10-04,"Man Ray","Male","American",1890,1976,"Dada",103,3716,1953,2,5707
"XXVth Anniversary Exhibition: Paintings from the Museum Collection",1954-10-19,1955-02-06,"Man Ray","Male","American",1890,1976,"Dada",110,3716,1954,1,5707
"Photographs from the Museum Collection",1958-11-26,1959-01-18,"Man Ray","Male","American",1890,1976,"Dada",53,3716,1958,2,5707
"Drawings, Watercolors, Collages: New Acquisitions",1959-07-15,1959-10-15,"Man Ray","Male","American",1890,1976,"Dada",92,3716,1959,2,5707
"Portraits from the Museum Collection",1960-05-04,1960-09-18,"Man Ray","Male","American",1890,1976,"Dada",137,3716,1960,3,5707
"The Art of Assemblage",1961-10-04,1961-11-12,"Man Ray","Male","American",1890,1976,"Dada",39,3716,1961,1,5707
"Towards the ""New"" Museum of Modern Art: A Bid for Space IV",1963-02-21,NA,"Man Ray","Male","American",1890,1976,"Dada",NA,3716,1963,1,5707
"Painting and Sculpture from the Museum Collection",1964-05-27,NA,"Man Ray","Male","American",1890,1976,"Dada",NA,3716,1964,2,5707
"Glamour Portraits",1965-08-02,1965-09-19,"Man Ray","Male","American",1890,1976,"Dada",48,3716,1965,1,5707
"The Object Transformed",1966-06-29,1966-09-05,"Man Ray","Male","American",1890,1976,"Dada",68,3716,1966,1,5707
"Steichen Gallery Reinstallation",1967-10-25,NA,"Man Ray","Male","American",1890,1976,"Dada",NA,3716,1967,1,5707
"Word and Image: Posters and Typography from the Graphic Design Collection of the Museum of Modern Art, 1879–1967",1968-01-25,1968-03-10,"Man Ray","Male","American",1890,1976,"Dada",45,3716,1968,4,5707
"Portrait Photographs",1969-07-09,1969-09-28,"Man Ray","Male","American",1890,1976,"Dada",81,3716,1969,2,5707
"Photo Eye of the 20s",1970-06-04,1970-09-08,"Man Ray","Male","American",1890,1976,"Dada",96,3716,1970,1,5707
"Technics and Creativity: Selections from Gemini G.E.L.",1971-05-05,1971-07-06,"Man Ray","Male","American",1890,1976,"Dada",62,3716,1971,4,5707
"Drawn in America",1972-03-01,1972-05-29,"Man Ray","Male","American",1890,1976,"Dada",89,3716,1972,3,5707
"Works on Paper",1973-03-07,1973-06-04,"Man Ray","Male","American",1890,1976,"Dada",89,3716,1973,2,5707
"Seurat to Matisse: Drawing in France",1974-06-13,1974-09-08,"Man Ray","Male","American",1890,1976,"Dada",87,3716,1974,1,5707
"Picture Puzzles",1975-08-12,1975-11-16,"Man Ray","Male","American",1890,1976,"Dada",96,3716,1975,1,5707
"Photography: Recent Acquisitions, 1974–1976",1976-05-06,1976-07-18,"Man Ray","Male","American",1890,1976,"Dada",73,3716,1976,3,5707
"Artists by Artists",1977-04-18,1977-06-26,"Man Ray","Male","American",1890,1976,"Dada",69,3716,1977,2,5707
"Art of the Twenties",1979-11-14,1980-01-22,"Man Ray","Male","American",1890,1976,"Dada",69,3716,1979,3,5707
"Reinstallation of the Collection",1980-10-23,NA,"Man Ray","Male","American",1890,1976,"Dada",NA,3716,1980,1,5707
"Recent Acquisitions: Drawings",1981-03-19,1981-06-02,"Man Ray","Male","American",1890,1976,"Dada",75,3716,1981,2,5707
"A Century of Modern Drawing, 1881–1981",1982-03-01,1982-03-16,"Man Ray","Male","American",1890,1976,"Dada",15,3716,1982,2,5707
"The Modern Drawing: 100 Works on Paper from The Museum of Modern Art",1983-10-26,1984-01-03,"Man Ray","Male","American",1890,1976,"Dada",69,3716,1983,1,5707
"Selections from the Permanent Collection: Painting and Sculpture",1984-05-17,NA,"Man Ray","Male","American",1890,1976,"Dada",NA,3716,1984,3,5707
"Self Portrait: The Photographer's Persona, 1840–1985",1985-11-07,1986-01-07,"Man Ray","Male","American",1890,1976,"Dada",61,3716,1985,1,5707
"Picturing ""Greatness""",1988-01-14,1988-04-17,"Man Ray","Male","American",1890,1976,"Dada",94,3716,1988,1,5707
"Master Prints from the Collection",1989-04-06,1989-08-08,"Man Ray","Male","American",1890,1976,"Dada",124,3716,1989,1,5707
"Painting in Paris",1930-01-19,1930-03-02,"Marc Chagall","Male","French",1887,1985,NA,42,1055,1930,2,7278
"Summer Exhibition: Painting and Sculpture",1932-06-07,1932-10-30,"Marc Chagall","Male","French",1887,1985,NA,145,1055,1932,2,7278
"Color Reproductions: Modern Watercolors and Pastels",1934-08-13,1934-09-21,"Marc Chagall","Male","French",1887,1985,NA,39,1055,1934,2,7278
"Summer Exhibition: The Museum Collection and a Private Collection on Loan",1935-06-04,1935-09-24,"Marc Chagall","Male","French",1887,1985,NA,112,1055,1935,1,7278
"New Acquisitions: The Collection of Mrs. John D. Rockefeller, Jr.",1936-01-14,1936-02-16,"Marc Chagall","Male","French",1887,1985,NA,33,1055,1936,4,7278
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Marc Chagall","Male","French",1887,1985,NA,143,1055,1939,1,7278
"Animals in Art; Designing a Stage Setting",1941-07-01,1941-07-15,"Marc Chagall","Male","French",1887,1985,NA,14,1055,1941,1,7278
"Children's Festival of Modern Art",1942-03-11,1942-05-10,"Marc Chagall","Male","French",1887,1985,NA,60,1055,1942,3,7278
"Modern Drawings",1944-02-16,1944-05-10,"Marc Chagall","Male","French",1887,1985,NA,84,1055,1944,5,7278
"What is Modern Painting?",1945-03-06,1945-03-25,"Marc Chagall","Male","French",1887,1985,NA,19,1055,1945,2,7278
"The Museum Collection of Painting",1946-02-19,1946-05-05,"Marc Chagall","Male","French",1887,1985,NA,75,1055,1946,4,7278
"Large-Scale Modern Paintings",1947-04-01,1947-05-04,"Marc Chagall","Male","French",1887,1985,NA,33,1055,1947,1,7278
"Portraits in Prints",1948-06-01,1948-09-06,"Marc Chagall","Male","French",1887,1985,NA,97,1055,1948,2,7278
"Pictures for Children Aged 3–12 Years",1949-03-18,1949-04-17,"Marc Chagall","Male","French",1887,1985,NA,30,1055,1949,3,7278
"Modern Bible Illustration",1951-07-18,1951-08-19,"Marc Chagall","Male","French",1887,1985,NA,32,1055,1951,1,7278
"Masterworks Acquired through the Mrs. Simon Guggenheim Fund",1952-01-29,1952-03-23,"Marc Chagall","Male","French",1887,1985,NA,54,1055,1952,2,7278
"Edward G. Robinson Collection",1953-03-03,1953-04-12,"Marc Chagall","Male","French",1887,1985,NA,40,1055,1953,1,7278
"XXVth Anniversary Exhibition: Paintings from the Museum Collection",1954-10-19,1955-02-06,"Marc Chagall","Male","French",1887,1985,NA,110,1055,1954,2,7278
"Painting and Sculpture from the Museum Collection: New Acquisitions",1955-03-05,1955-04-24,"Marc Chagall","Male","French",1887,1985,NA,50,1055,1955,1,7278
"Textiles U.S.A.",1956-08-29,1956-11-04,"Marc Chagall","Male","French",1887,1985,NA,67,1055,1956,1,7278
"Travel Posters",1957-03-06,1957-04-07,"Marc Chagall","Male","French",1887,1985,NA,32,1055,1957,2,7278
"Second Floor Permanent Collection",1958-10-08,NA,"Marc Chagall","Male","French",1887,1985,NA,NA,1055,1958,1,7278
"Fifty Modern Paintings and Sculpture Especially Donated for the Benefit of the 30th Anniversary Fund of The Museum of Modern Art",1960-04-20,NA,"Marc Chagall","Male","French",1887,1985,NA,NA,1055,1960,3,7278
"Modern Allegories",1961-08-19,1962-01-30,"Marc Chagall","Male","French",1887,1985,NA,164,1055,1961,2,7278
"Painting and Sculpture from the Museum Collection",1964-05-27,NA,"Marc Chagall","Male","French",1887,1985,NA,NA,1055,1964,2,7278
"Chagall: Aleko",1966-12-14,1967-02-26,"Marc Chagall","Male","French",1887,1985,NA,74,1055,1966,1,7278
"The Artist as His Subject",1967-04-28,1967-04-30,"Marc Chagall","Male","French",1887,1985,NA,2,1055,1967,2,7278
"Word and Image: Posters and Typography from the Graphic Design Collection of the Museum of Modern Art, 1879–1967",1968-01-25,1968-03-10,"Marc Chagall","Male","French",1887,1985,NA,45,1055,1968,2,7278
"Painting and Sculpture from the Museum Collection",1969-04-28,1969-11-04,"Marc Chagall","Male","French",1887,1985,NA,190,1055,1969,3,7278
"Permanent Collection",1972-03-29,NA,"Marc Chagall","Male","French",1887,1985,NA,NA,1055,1972,3,7278
"Works on Paper",1973-03-07,1973-06-04,"Marc Chagall","Male","French",1887,1985,NA,89,1055,1973,4,7278
"Recent Acquisitions: Painting and Sculpture",1974-03-01,1974-03-24,"Marc Chagall","Male","French",1887,1985,NA,23,1055,1974,2,7278
"Points of View",1975-03-07,1975-06-08,"Marc Chagall","Male","French",1887,1985,NA,93,1055,1975,2,7278
"Prints from the Collection",1976-05-14,1976-08-08,"Marc Chagall","Male","French",1887,1985,NA,86,1055,1976,2,7278
"Impresario: Ambroise Vollard",1977-06-06,1977-09-06,"Marc Chagall","Male","French",1887,1985,NA,92,1055,1977,2,7278
"Nine Windows by Chagall",1978-04-13,1978-05-30,"Marc Chagall","Male","French",1887,1985,NA,47,1055,1978,4,7278
"Art of the Twenties",1979-11-14,1980-01-22,"Marc Chagall","Male","French",1887,1985,NA,69,1055,1979,2,7278
"Around Picasso",1980-05-14,1980-09-30,"Marc Chagall","Male","French",1887,1985,NA,139,1055,1980,3,7278
"Words and Pictures",1981-08-20,1981-10-06,"Marc Chagall","Male","French",1887,1985,NA,47,1055,1981,1,7278
"A Century of Modern Drawing, 1881–1981",1982-03-01,1982-03-16,"Marc Chagall","Male","French",1887,1985,NA,15,1055,1982,2,7278
"Prints from Blocks: Gauguin to Now",1983-03-03,1983-05-15,"Marc Chagall","Male","French",1887,1985,NA,73,1055,1983,3,7278
"Selections from the Permanent Collection: Painting and Sculpture",1984-05-17,NA,"Marc Chagall","Male","French",1887,1985,NA,NA,1055,1984,2,7278
"Naked/Nude",1986-05-29,1986-09-30,"Marc Chagall","Male","French",1887,1985,NA,124,1055,1986,1,7278
"Master Prints from the Collection",1989-04-06,1989-08-08,"Marc Chagall","Male","French",1887,1985,NA,124,1055,1989,4,7278
"German Painting and Sculpture",1931-03-12,1931-04-22,"Max Beckmann","Male","German",1884,1950,NA,41,429,1931,1,5971
"Summer Exhibition: Painting and Sculpture",1932-06-07,1932-10-30,"Max Beckmann","Male","German",1884,1950,NA,145,429,1932,1,5971
"New Acquisitions: Lachaise Torso; Prints",1934-07-11,1934-09-13,"Max Beckmann","Male","German",1884,1950,NA,64,429,1934,2,5971
"Summer Exhibition: The Museum Collection and a Private Collection on Loan",1935-06-04,1935-09-24,"Max Beckmann","Male","German",1884,1950,NA,112,429,1935,1,5971
"New Acquisitions: The Collection of Mrs. John D. Rockefeller, Jr.",1936-01-14,1936-02-16,"Max Beckmann","Male","German",1884,1950,NA,33,429,1936,1,5971
"Summer Exhibition: Painting and Sculpture from the Museum Collection and on Loan",1937-06-23,1937-11-04,"Max Beckmann","Male","German",1884,1950,NA,134,429,1937,1,5971
"Painting, Sculpture, Prints",1939-05-10,1939-09-30,"Max Beckmann","Male","German",1884,1950,NA,143,429,1939,1,5971
"Painting and Sculpture from the Museum Collection",1941-04-30,1941-05-06,"Max Beckmann","Male","German",1884,1950,"NA",6,429,1941,1,5971
"New Acquisitions: Free German Art",1942-06-24,1942-08-24,"Max Beckmann","Male","German",1884,1950,NA,61,429,1942,2,5971
"Modern Drawings",1944-02-16,1944-05-10,"Max Beckmann","Male","German",1884,1950,NA,84,429,1944,2,5971
"What is Modern Painting?",1945-03-06,1945-03-25,"Max Beckmann","Male","German",1884,1950,NA,19,429,1945,2,5971
